2026-04-29 17:43:41.311 [Form1.cs:182] Application startup
2026-04-29 17:44:02.870 [PortIO.cs:29] OpenPort result:True
2026-04-29 17:44:02.876 [PortIO.cs:43] WritePort result:True | Data: 1BF006
2026-04-29 18:21:50.765 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545444455649434549443D6D717474785F30393530306532307C7365637572656D6F64653D322C7369676E6D6574686F643D686D6163736861312C74696D657374616D703D313737373434353036333330357C0D0A
2026-04-29 18:21:50.841 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:21:50.842 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545450415353574F52443D384236414135444430413032333238333041443945433737333632383234333945434639433432450D0A
2026-04-29 18:21:50.934 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:21:50.935 [PortIO.cs:43] WritePort result:True | Data: 41542B4D515454544F5049433D2F613271734E7355665278552F696F742D74657374312F757365722F646174612C2F613271734E7355665278552F696F742D74657374312F757365722F7374617475730D0A
2026-04-29 18:21:51.011 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:21:51.012 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545450494E473D33300D0A
2026-04-29 18:21:51.090 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:21:51.092 [PortIO.cs:43] WritePort result:True | Data: 1BF016
2026-04-29 18:21:51.106 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:21:51.109 [PortIO.cs:43] WritePort result:True | Data: 100601
2026-04-29 18:21:51.625 [PortIO.cs:70] ClosePort result:success
2026-04-29 18:22:53.558 [PortIO.cs:29] OpenPort result:True
2026-04-29 18:22:53.561 [PortIO.cs:43] WritePort result:True | Data: 1BF006
2026-04-29 18:22:53.573 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.574 [PortIO.cs:43] WritePort result:True | Data: 41542B434C4F5544545950453D330D0A
2026-04-29 18:22:53.589 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.591 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545455524C3D613271734E7355665278552E696F742D61732D6D7174742E61702D736F757468656173742D312E616C6979756E63732E636F6D0D0A
2026-04-29 18:22:53.605 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.606 [PortIO.cs:43] WritePort result:True | Data: 41542B4D515454504F52543D313838330D0A
2026-04-29 18:22:53.621 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.622 [PortIO.cs:43] WritePort result:True | Data: 41542B4D5154544445564943454E414D453D696F742D746573743126613271734E7355665278550D0A
2026-04-29 18:22:53.637 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.638 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545444455649434549443D6D717474785F30393530306532307C7365637572656D6F64653D322C7369676E6D6574686F643D686D6163736861312C74696D657374616D703D313737373434353036333330357C0D0A
2026-04-29 18:22:53.653 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.653 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545450415353574F52443D384236414135444430413032333238333041443945433737333632383234333945434639433432450D0A
2026-04-29 18:22:53.683 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.684 [PortIO.cs:43] WritePort result:True | Data: 41542B4D515454544F5049433D2F613271734E7355665278552F696F742D74657374312F757365722F646174612C2F613271734E7355665278552F696F742D74657374312F757365722F7374617475730D0A
2026-04-29 18:22:53.698 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.699 [PortIO.cs:43] WritePort result:True | Data: 41542B4D51545450494E473D33300D0A
2026-04-29 18:22:53.713 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.715 [PortIO.cs:43] WritePort result:True | Data: 1BF016
2026-04-29 18:22:53.729 [PortIO.cs:62] ReadPort get:2 read:2 | Data: 4F4B000000000000000000000000000000000000000000000000000000000000
2026-04-29 18:22:53.733 [PortIO.cs:43] WritePort result:True | Data: 100601
2026-04-29 18:22:54.244 [PortIO.cs:70] ClosePort result:success
